date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
2017-1-3 20:00,8.371999741,-1.004999995,5.614999771,-2.131999969,2.802000046,0.700999975,14.21000004,53.61100006,17.0890007,47.7140007,12.27700043,6.322000027,2.750999928,20.35149956
2017-1-3 20:15,8.23900032,-1.072000027,5.543000221,-2.167999983,2.710999966,0.700999975,13.9989996,55.11899948,17.9260006,50.09999847,13.18799973,5.085000038,1.524999976,20.13199997
2017-1-3 20:30,8.104999542,-1.072000027,5.295000076,-2.239000082,2.618999958,0.670000017,13.08500004,56.79499817,18.76399994,50.98500061,13.77799988,5.138999939,1.524999976,19.91250038
2017-1-3 20:45,7.769999981,-1.139000058,5.258999825,-2.309999943,2.375999928,0.670000017,13.15499973,56.54299927,18.93199921,50.23400116,13.3760004,6.354000092,1.524999976,19.91250038
2017-1-3 21:00,7.301000118,-1.741000056,5.188000202,-2.523000002,2.253999949,0.639999986,13.78800011,55.78900146,18.26099968,49.93899918,12.97399998,6.354000092,2.803999901,19.91250038
2017-1-3 21:15,7.836999893,-1.139000058,5.366000175,-2.415999889,2.101999998,0.639999986,13.29599953,55.20299911,18.09399986,49.67100143,12.78600025,6.354000092,2.803999901,19.91250038
2017-1-3 21:30,7.903999805,-0.80400002,5.401000023,-2.486999989,1.888000011,0.486999989,12.52200031,55.11899948,19.51799965,48.84000015,13.40299988,5.127999783,2.803999901,19.91250038
2017-1-3 21:45,7.568999767,-1.139000058,5.152999878,-2.167999983,1.797000051,0.547999978,12.10000038,53.61100006,18.1779995,48.0359993,13.1619997,5.703999996,2.803999901,19.91250038
2017-1-3 22:00,8.038000107,-0.736999989,6.395999908,-1.84800005,1.797000051,0.639999986,12.45100021,50.4280014,17.25600052,44.57799911,12.11600018,5.703999996,2.803999901,19.91250038
2017-1-3 22:15,9.845999718,0.201000005,7.532999992,-0.248999998,1.674999952,0.547999978,13.15499973,51.76900101,17.25600052,47.01699829,12.38399982,5.703999996,2.803999901,19.91250038
2017-1-3 22:30,9.243000031,0.201000005,7.676000118,-1.101999998,1.85800004,0.670000017,13.08500004,50.93099976,17.42399979,46.10599899,12.59899998,5.415999889,2.803999901,19.91250038
2017-1-3 22:45,9.913000107,0.40200001,8.173000336,-0.958999991,1.797000051,0.670000017,12.6619997,48.25,15.91600037,43.55899811,11.4460001,5.415999889,2.803999901,19.91250038
2017-1-3 23:00,9.979999542,0.536000013,7.676000118,-1.421000004,1.735999942,0.700999975,12.45100021,50.26100159,17.00499916,45.43600082,12.54500008,5.415999889,2.803999901,19.91250038
2017-1-3 23:15,8.371999741,0.134000003,7.214000225,-0.852999985,1.674999952,0.639999986,11.67800045,48.5019989,16.50200081,44.8730011,12.46500015,3.923000097,2.803999901,19.69249916
2017-1-3 23:30,9.913000107,0.536000013,7.710999966,-1.172999978,1.949000001,0.700999975,11.60700035,49.25600052,16.67000008,44.14899826,12.19699955,5.138999939,2.803999901,19.69249916
2017-1-3 23:45,9.175999641,0.134000003,6.787000179,-1.70599997,1.613999963,0.700999975,12.17000008,45.48600006,15.24600029,41.36100006,11.3920002,5.138999939,2.803999901,19.69249916
2017-1-4 00:00,7.903999805,-0.201000005,6.183000088,-1.598999977,1.76699996,0.760999978,12.59200001,45.40200043,14.6590004,40.36899948,10.69499969,5.138999939,2.803999901,19.47249985
2017-1-4 00:15,7.971000195,0.067000002,6.502999783,-1.527999997,1.674999952,0.700999975,11.81799984,48.75299835,15.83199978,43.18399811,11.63399982,5.138999939,2.803999901,19.47249985
2017-1-4 00:30,9.979999542,0.670000017,8.102000237,-0.569000006,1.613999963,0.639999986,11.67800045,46.32400131,15.32999992,41.22700119,11.28499985,5.138999939,2.803999901,19.47249985
2017-1-4 00:45,9.31000042,0.80400002,8.065999985,-0.142000005,1.644999981,0.639999986,12.38099957,43.55899811,14.24100018,39.35100174,10.3739996,4.59499979,2.803999901,19.47249985
2017-1-4 01:00,8.305999756,0.201000005,6.395999908,-1.172999978,1.523000002,0.639999986,12.38099957,45.06700134,14.74300003,39.18999863,10.40100002,4.59499979,2.803999901,19.47249985
2017-1-4 01:15,7.903999805,0,6.787000179,-1.243999958,1.644999981,0.670000017,12.23999977,44.64799881,14.74300003,39.69900131,10.3739996,5.853000164,2.803999901,19.03350067
2017-1-4 01:30,9.31000042,0.670000017,7.853000164,-0.497000009,1.401000023,0.609000027,11.88899994,45.06700134,14.6590004,40.42300034,10.56099987,4.638000011,2.803999901,19.03350067
2017-1-4 01:45,8.171999931,0.067000002,6.254000187,-1.350000024,1.523000002,0.609000027,12.52200031,44.14599991,13.23499966,39.75299835,9.838000298,4.638000011,2.803999901,19.03350067
2017-1-4 02:00,8.640000343,-0.201000005,7.143000126,-1.527999997,1.583999991,0.700999975,12.45100021,47.1609993,16.58600044,41.62900162,11.76799965,5.874000072,2.803999901,19.03350067
2017-1-4 02:15,7.903999805,0,6.395999908,-1.527999997,1.613999963,0.670000017,11.67800045,45.98899841,15.1619997,41.70999908,11.20499992,4.499000072,2.803999901,19.03350067
2017-1-4 02:30,8.907999992,0.536000013,7.639999866,-0.462000012,1.432000041,0.639999986,11.5369997,43.39199829,14.40799999,39.40399933,10.50800037,4.499000072,2.803999901,18.81349945
2017-1-4 02:45,8.774000168,-0.067000002,7.071000099,-1.386000037,1.432000041,0.609000027,11.88899994,45.73699951,15.32999992,41.04000092,11.41899967,4.499000072,1.546000004,18.59350014
2017-1-4 03:00,9.51099968,0.335000008,7.81799984,-0.497000009,1.218000054,0.518000007,12.38099957,46.6590004,15.07800007,41.81700134,11.15100002,4.499000072,1.546000004,18.59350014
2017-1-4 03:15,8.774000168,0.134000003,7.284999847,-0.532999992,1.279000044,0.518000007,12.80300045,47.24499893,16.33499908,41.62900162,11.41899967,5.809999943,1.546000004,18.59350014
2017-1-4 03:30,8.305999756,-0.067000002,6.787000179,-1.421000004,1.309999943,0.547999978,13.08500004,43.47600174,14.32400036,37.90299988,10.50800037,5.809999943,1.546000004,18.59350014
2017-1-4 03:45,8.505999565,0.134000003,7.355999947,-0.816999972,1.248999953,0.547999978,12.94400024,43.30799866,14.24100018,38.57300186,10.69499969,5.330999851,1.546000004,18.37400055
2017-1-4 04:00,8.774000168,-0.067000002,8.102000237,-0.745999992,1.248999953,0.518000007,13.29599953,47.4129982,17.00499916,41.95100021,12.25,5.597000122,1.546000004,18.15449905
2017-1-4 04:15,6.899000168,-0.536000013,5.472000122,-1.953999996,1.248999953,0.456999987,13.9289999,46.6590004,16.58600044,40.87900162,11.74100018,5.597000122,1.546000004,18.15449905
2017-1-4 04:30,9.376999855,0.067000002,7.782000065,-1.031000018,1.279000044,0.486999989,13.8579998,45.82099915,15.91600037,41.36100006,11.66100025,5.597000122,1.546000004,18.15449905
2017-1-4 04:45,9.51099968,0.335000008,7.498000145,-0.745999992,1.491999984,0.518000007,13.9989996,43.81100082,14.6590004,38.59999847,10.72200012,5.597000122,1.546000004,18.15449905
2017-1-4 05:00,8.43900013,0.201000005,6.928999901,-1.172999978,1.462000012,0.518000007,14.27999973,45.98899841,15.49699974,40.42300034,11.33899975,5.565000057,1.546000004,18.15449905
2017-1-4 05:15,9.109000206,-0.335000008,7.994999886,-0.569000006,1.583999991,0.547999978,13.9989996,48.91999817,16.83699989,43.18399811,12.35700035,5.565000057,1.546000004,18.15449905
2017-1-4 05:30,10.04699993,0.067000002,7.782000065,-1.527999997,1.644999981,0.547999978,13.71800041,45.23500061,15.1619997,42.38000107,12.06299973,3.592999935,0,18.15449905
2017-1-4 05:45,10.44900036,-0.335000008,8.065999985,-0.958999991,2.131999969,0.547999978,13.9289999,46.15599823,15.58100033,40.42300034,11.17800045,5.27699995,1.332999945,18.15449905
2017-1-4 06:00,9.243000031,0,7.071000099,-1.669999957,2.253999949,0.670000017,12.94400024,47.24499893,15.07800007,41.84400177,10.98999977,5.447999954,1.332999945,18.15449905
2017-1-4 06:15,11.11900043,0.201000005,8.812999725,-1.031000018,2.223999977,0.760999978,12.52200031,49.17200089,16.16699982,44.63199997,12.17000008,5.447999954,1.332999945,18.15449905
2017-1-4 06:30,11.38700008,0.602999985,9.630000114,-0.178000003,2.315000057,0.700999975,12.7329998,49.25600052,16.50200081,44.7120018,12.59899998,4.232999802,1.332999945,18.15449905
2017-1-4 06:45,11.65499973,0.536000013,9.451999664,-0.745999992,2.437000036,0.760999978,12.94400024,48.66899872,16.08300018,44.28300095,12.14299965,4.232999802,1.332999945,18.15449905
2017-1-4 07:00,12.39099979,0.870999992,9.204000473,-0.782000005,2.740999937,0.852999985,12.45100021,40.79499817,12.48099995,37.82300186,9.864999771,3.539999962,0,18.15449905
2017-1-4 07:15,11.92199993,0.134000003,8.954999924,-0.924000025,2.924000025,0.883000016,12.38099957,40.04100037,11.30900002,36.61700058,8.604999542,3.539999962,1.269000053,18.15449905
2017-1-4 07:30,11.98900032,0.670000017,8.954999924,-0.852999985,2.954999924,0.822000027,12.23999977,44.39699936,12.89999962,39.96699905,9.515999794,3.539999962,1.269000053,18.15449905
2017-1-4 07:45,13.93200016,1.807999969,10.8739996,0.213,3.259000063,0.944000006,11.88899994,44.81600189,12.89999962,39.91400146,9.248000145,4.765999794,1.269000053,18.15449905
2017-1-4 08:00,11.18599987,1.875,8.421999931,-0.391000003,3.197999954,0.975000024,12.23999977,44.56499863,13.73799992,40.02099991,10.3739996,4.765999794,1.269000053,18.15449905
2017-1-4 08:15,10.44900036,0.80400002,8.031000137,-0.462000012,2.802000046,1.004999995,12.59200001,47.4129982,14.49199963,44.20299911,11.25800037,4.765999794,1.215000033,18.15449905
2017-1-4 08:30,9.913000107,0.536000013,6.751999855,-0.958999991,2.680000067,1.004999995,12.38099957,49.25600052,16.75399971,46.50799942,13.21500015,3.496999979,1.322000027,18.15449905
2017-1-4 08:45,8.975000381,0.134000003,6.040999889,-1.598999977,2.467000008,0.883000016,12.45100021,49.17200089,15.74800014,45.51599884,12.27700043,3.496999979,1.322000027,18.15449905
2017-1-4 09:00,8.572999954,0.40200001,5.543000221,-1.421000004,2.497999907,0.913999975,12.52200031,49.3390007,15.83199978,46.85599899,12.7329998,3.496999979,0,18.37400055
2017-1-4 09:15,8.706999779,0.335000008,6.076000214,-0.675000012,2.375999928,0.944000006,11.74800014,48.5019989,15.1619997,46.53499985,12.33100033,3.496999979,0,18.59350014
2017-1-4 09:30,8.840999603,0.469000012,5.96999979,-1.243999958,2.528000116,0.944000006,11.67800045,48.58499908,15.24600029,45.99900055,11.90200043,3.496999979,0,18.59350014
2017-1-4 09:45,9.109000206,0.268000007,6.040999889,-1.457000017,2.650000095,1.004999995,12.31099987,45.48600006,12.31400013,42.7820015,9.354999542,3.496999979,0,18.81349945
2017-1-4 10:00,9.041999817,0,6.71600008,-1.243999958,2.588999987,1.279000044,12.10000038,45.90499878,12.98400021,43.1570015,10.02499962,3.496999979,0,19.03350067
2017-1-4 10:15,9.779000282,0.536000013,6.751999855,-1.243999958,2.740999937,1.097000003,12.59200001,47.24499893,13.98900032,44.60499954,11.04399967,3.496999979,0,19.03350067
2017-1-4 10:30,10.38199997,0.335000008,6.857999802,-1.527999997,2.862999916,1.004999995,12.94400024,47.4129982,14.07299995,44.76599884,10.93700027,3.496999979,0,19.25300026
2017-1-4 10:45,10.71700001,0.40200001,7.355999947,-1.136999965,2.954999924,0.944000006,13.71800041,51.34999847,15.66499996,48.22399902,12.25,3.496999979,0,19.25300026
2017-1-4 11:00,9.845999718,-0.134000003,6.644999981,-1.63499999,3.167999983,0.944000006,14.14000034,51.68500137,16.33499908,48.75999832,12.7329998,3.496999979,0,19.47249985
2017-1-4 11:15,9.51099968,0.268000007,6.681000233,-1.741000056,2.984999895,0.975000024,13.43599987,53.10900116,16.83699989,49.85900116,13.18799973,3.496999979,0,19.47249985
2017-1-4 11:30,8.640000343,0,5.862999916,-1.243999958,2.710999966,0.852999985,13.64700031,50.76300049,15.74800014,48.25,12.65200043,3.496999979,0,19.69249916
2017-1-4 11:45,7.368000031,-0.670000017,4.370999813,-2.061000109,2.588999987,0.883000016,12.80300045,50.17699814,14.74300003,47.5530014,11.60700035,3.496999979,0,19.69249916
2017-1-4 12:00,7.234000206,-0.870999992,4.725999832,-2.096999884,2.467000008,0.700999975,12.31099987,50.4280014,15.24600029,47.5,11.84799957,3.496999979,0,19.91250038
2017-1-4 12:15,7.301000118,-0.602999985,4.513000011,-1.99000001,2.163000107,0.700999975,11.74800014,50.17699814,15.32999992,47.76800156,12.11600018,3.496999979,0,19.91250038
2017-1-4 12:30,7.501999855,-0.335000008,5.081999779,-2.203000069,2.345000029,0.852999985,11.32600021,50.68000031,15.74800014,48.06299973,12.6260004,3.496999979,0,19.91250038
2017-1-4 12:45,7.434999943,-0.670000017,4.868000031,-1.70599997,2.497999907,0.913999975,11.88899994,50.26100159,16,48.38399887,12.81299973,3.496999979,0,20.13199997
2017-1-4 13:00,7.368000031,-0.602999985,5.152999878,-1.84800005,2.345000029,0.822000027,12.17000008,51.51699829,16.92099953,48.84000015,13.51000023,3.496999979,0,20.13199997
2017-1-4 13:15,7.501999855,0.201000005,5.650000095,-1.457000017,2.131999969,0.760999978,13.36600018,47.7480011,15.49699974,45.0340004,12.27700043,3.496999979,0,20.13199997
2017-1-4 13:30,8.43900013,0.268000007,5.899000168,-1.279000044,2.101999998,0.791999996,14.49100018,49.25600052,15.83199978,46.37400055,12.57199955,3.496999979,0,20.13199997
2017-1-4 13:45,7.971000195,0.067000002,5.329999924,-1.065999985,2.345000029,0.944000006,14.21000004,47.4129982,15.74800014,44.60499954,12.33100033,3.496999979,1.215000033,20.13199997
2017-1-4 14:00,7.501999855,-0.134000003,5.366000175,-1.91900003,2.528000116,0.975000024,13.78800011,48.33399963,16,45.38199997,12.33100033,3.496999979,1.215000033,20.13199997
2017-1-4 14:15,8.171999931,0.268000007,5.68599987,-1.527999997,2.375999928,0.975000024,12.94400024,45.98899841,15.41300011,43.13000107,12.03600025,3.496999979,1.215000033,19.91250038
2017-1-4 14:30,8.171999931,0.201000005,5.614999771,-1.669999957,2.405999899,1.036000013,12.8739996,43.47600174,14.32400036,40.58399963,11.25800037,3.496999979,1.215000033,19.47249985
2017-1-4 14:45,7.166999817,0.201000005,4.868000031,-1.315000057,2.437000036,0.975000024,11.74800014,48.58499908,16.33499908,45.65000153,12.46500015,3.496999979,1.215000033,19.25300026
2017-1-4 15:00,8.104999542,0.067000002,5.329999924,-1.669999957,2.345000029,0.852999985,10.62199974,49.3390007,16.41900063,46.50799942,12.6789999,3.496999979,1.215000033,19.03350067
2017-1-4 15:15,7.836999893,0,4.974999905,-2.167999983,2.497999907,0.975000024,9.918999672,49.5909996,16,47.25899887,12.89400005,3.496999979,0,19.03350067
2017-1-4 15:30,7.301000118,-1.004999995,4.93900013,-2.345000029,2.559000015,0.944000006,10.97399998,47.32899857,15.1619997,44.81900024,12.19699955,3.496999979,0,18.59350014
2017-1-4 15:45,7.703000069,-1.004999995,5.223999977,-2.273999929,2.528000116,0.883000016,10.90400028,51.01499939,16.50200081,47.68700027,13.1619997,3.496999979,0,18.59350014
2017-1-4 16:00,8.171999931,-0.870999992,5.436999798,-2.203000069,2.650000095,0.975000024,10.48200035,51.09799957,16.16699982,47.84799957,12.59899998,3.496999979,0,18.59350014
2017-1-4 16:15,8.505999565,-0.80400002,6.005000114,-2.381000042,2.862999916,1.097000003,10.3409996,52.27099991,16.58600044,48.9469986,12.81299973,3.496999979,1.258000016,18.37400055
2017-1-4 16:30,9.175999641,-0.736999989,6.289999962,-2.415999889,2.894000053,0.852999985,10.27099991,50.17699814,15.91600037,46.4280014,12.51799965,4.765999794,1.215000033,18.37400055
2017-1-4 16:45,9.51099968,-0.938000023,6.395999908,-2.345000029,3.259000063,0.913999975,10.62199974,54.53300095,17.9260006,49.24200058,13.24199963,4.765999794,2.52699995,18.37400055
2017-1-4 17:00,9.979999542,-1.004999995,6.681000233,-2.451999903,3.137000084,0.700999975,11.18500042,54.53300095,17.9260006,49.40299988,12.92000008,4.765999794,2.52699995,18.59350014
2017-1-4 17:15,9.578000069,-1.273000002,6.43200016,-2.523000002,3.229000092,0.791999996,10.13000011,54.36500168,17.9260006,50.23400116,13.08100033,4.765999794,2.52699995,18.59350014
2017-1-4 17:30,9.444000244,-1.406999946,6.040999889,-2.451999903,3.167999983,0.883000016,9.848999977,53.10900116,16.92099953,47.82099915,12.14299965,4.765999794,2.52699995,18.59350014
2017-1-4 17:45,9.376999855,-1.406999946,6.005000114,-2.594000101,3.319999933,0.791999996,9.074999809,55.5379982,17.50799942,50.07300186,12.33100033,4.765999794,2.52699995,18.59350014
2017-1-4 18:00,9.51099968,-1.406999946,6.361000061,-2.345000029,3.259000063,0.822000027,8.86400032,56.79499817,18.42900085,51.19900131,13.40299988,4.765999794,2.52699995,18.59350014
2017-1-4 18:15,9.175999641,-1.072000027,6.005000114,-2.486999989,3.197999954,0.731000006,9.567000389,52.35499954,17.17200089,47.74100113,12.6260004,4.765999794,2.52699995,18.59350014
2017-1-4 18:30,9.31000042,-1.072000027,5.862999916,-2.486999989,3.471999884,0.883000016,9.637999535,54.2820015,17.67499924,49.85900116,13.29599953,4.765999794,2.52699995,18.37400055
2017-1-4 18:45,9.376999855,-1.004999995,5.96999979,-2.451999903,3.411000013,0.913999975,10.27099991,47.99900055,14.24100018,42.7820015,9.864999771,4.765999794,2.52699995,18.15449905
2017-1-4 19:00,9.444000244,-1.004999995,6.005000114,-2.381000042,3.349999905,0.883000016,10.13000011,48.91999817,13.90499973,43.42499924,9.515999794,4.765999794,2.52699995,18.15449905
2017-1-4 19:15,8.975000381,-1.072000027,5.862999916,-2.381000042,3.075999975,0.852999985,9.00399971,50.00899887,13.98900032,45.14099884,9.756999969,4.765999794,2.52699995,18.15449905
2017-1-4 19:30,8.774000168,-1.139000058,5.721000195,-2.486999989,3.137000084,0.852999985,8.86400032,52.18700027,16.58600044,46.53499985,11.875,4.765999794,2.52699995,18.15449905
2017-1-4 19:45,8.640000343,-1.072000027,5.68599987,-2.486999989,2.984999895,0.852999985,9.496999741,51.85200119,15.83199978,46.4280014,11.17800045,4.765999794,2.52699995,18.15449905
2017-1-4 20:00,8.371999741,-1.139000058,5.436999798,-2.415999889,2.772000074,0.822000027,9.355999947,50.51200104,14.99400043,46.58800125,11.25800037,3.517999887,2.52699995,18.15449905
2017-1-4 20:15,8.371999741,-1.273000002,5.401000023,-2.664999962,2.832999945,0.883000016,7.597000122,55.5379982,17.9260006,50.36800003,13.21500015,4.947000027,2.52699995,18.15449905
2017-1-4 20:30,7.636000156,-1.473999977,5.117000103,-2.736000061,2.559000015,0.731000006,7.245999813,55.8730011,18.09399986,50.74300003,13.0010004,4.947000027,2.52699995,18.15449905
2017-1-4 20:45,7.234000206,-1.406999946,4.93900013,-3.019999981,2.315000057,0.731000006,6.964000225,55.45399857,17.9260006,50.36800003,12.86699963,4.947000027,2.52699995,17.93449974
2017-1-4 21:00,7.234000206,-1.273000002,5.117000103,-2.878000021,2.315000057,0.731000006,6.823999882,55.20299911,18.01000023,49.91199875,13.02799988,5.138999939,2.52699995,17.93449974
2017-1-4 21:15,9.578000069,-0.736999989,6.928999901,-1.99000001,2.193000078,0.700999975,7.175000191,55.62200165,17.75900078,49.88499832,12.81299973,5.138999939,2.52699995,17.71450043
2017-1-4 21:30,9.578000069,-0.536000013,7.498000145,-1.953999996,2.071000099,0.700999975,6.823999882,50.17699814,15.83199978,46.53499985,11.63399982,5.138999939,2.52699995,17.49500084
2017-1-4 21:45,9.444000244,-0.134000003,7.427000046,-1.883000016,2.163000107,0.731000006,5.627999783,48.58499908,15.32999992,44.81900024,11.71399975,3.08100009,1.396999955,17.49500084
2017-1-4 22:00,10.71700001,0.134000003,8.456999779,-0.995000005,1.949000001,0.731000006,6.190999985,53.02500153,17.67499924,48.75999832,13.45600033,4.434999943,1.396999955,17.49500084
2017-1-4 22:15,11.78800011,0.602999985,9.131999969,-1.279000044,2.101999998,0.670000017,5.486999989,52.43899918,17.42399979,47.25899887,12.89400005,4.434999943,1.396999955,17.49500084
2017-1-4 22:30,10.85099983,0.536000013,8.847999573,-0.603999972,2.101999998,0.731000006,5.768000126,52.18700027,17.75900078,47.1780014,13.1619997,4.434999943,1.396999955,17.49500084
2017-1-4 22:45,9.979999542,0.602999985,8.456999779,-1.243999958,1.91900003,0.731000006,5.346000195,52.52299881,17.50799942,46.99000168,12.92000008,5.703999996,1.396999955,17.49500084
2017-1-4 23:00,11.38700008,0.736999989,8.777000427,-1.136999965,1.888000011,0.731000006,5.416999817,46.24000168,14.99400043,41.33399963,10.7489996,5.703999996,1.396999955,17.49500084
2017-1-4 23:15,14.33399963,1.60800004,10.19900036,0,4.447000027,1.156999946,5.205999851,45.48600006,14.32400036,41.36100006,10.66899967,4.285999775,1.396999955,17.05550003
2017-1-4 23:30,14.19999981,1.541000009,9.274999619,-0.497000009,4.295000076,1.279000044,4.994999886,48.16699982,15.66499996,44.04199982,11.84799957,4.285999775,1.396999955,17.05550003
2017-1-4 23:45,13.19499969,0.80400002,8.989999771,-1.136999965,4.263999939,1.065999985,4.78399992,49.25600052,16.92099953,44.09500122,12.70600033,5.500999928,1.396999955,17.05550003
2017-1-5 00:00,13.32900047,0.938000023,9.23900032,-1.031000018,4.234000206,1.432000041,4.854000092,48.75299835,16.08300018,43.63999939,12.19699955,5.500999928,1.396999955,17.05550003
2017-1-5 00:15,13.86499977,1.60800004,9.451999664,-0.284000009,4.172999859,1.218000054,4.994999886,43.22399902,13.15200043,38.43899918,9.972000122,4.285999775,1.269000053,17.05550003
2017-1-5 00:30,12.85999966,1.20599997,8.918999672,-0.852999985,4.111999989,1.187999964,4.712999821,43.05699921,13.48700047,38.0909996,10.2130003,4.285999775,1.269000053,17.05550003
2017-1-5 00:45,13.12800026,1.674000025,9.204000473,-0.284000009,4.081999779,1.248999953,4.78399992,45.15100098,13.98900032,41.44200134,11.04399967,4.285999775,0,17.05550003
2017-1-5 01:00,13.86499977,1.674000025,9.204000473,-0.569000006,4.051000118,1.156999946,4.854000092,45.56999969,14.32400036,42.13899994,11.41899967,2.888999939,0,16.61599922
2017-1-5 01:15,10.58300018,0.469000012,6.502999783,-2.096999884,3.99000001,1.097000003,4.712999821,46.57500076,15.83199978,41.87099838,12.22299957,4.114999771,1.322000027,16.61599922
2017-1-5 01:30,13.66399956,1.541000009,9.06099987,-0.745999992,3.99000001,1.218000054,4.994999886,44.14599991,13.82199955,39.11000061,10.48099995,4.114999771,1.215000033,16.61599922
2017-1-5 01:45,13.4630003,1.473999977,8.954999924,-0.391000003,3.928999901,1.248999953,5.135000229,46.24000168,15.07800007,41.52199936,11.36600018,4.114999771,1.577999949,16.17700005
2017-1-5 02:00,12.39099979,0.469000012,8.031000137,-1.243999958,3.898999929,1.097000003,4.78399992,45.65399933,15.32999992,41.30799866,11.76799965,4.114999771,1.577999949,16.17700005
2017-1-5 02:15,12.92700005,1.20599997,9.06099987,-0.569000006,3.928999901,1.126999974,4.854000092,45.98899841,14.91100025,41.87099838,11.68700027,4.114999771,1.246999979,16.17700005
2017-1-5 02:30,12.59200001,1.340000033,8.989999771,-0.354999989,3.898999929,1.126999974,4.572999954,44.98300171,14.74300003,41.68299866,11.60700035,4.114999771,0,16.17700005
2017-1-5 02:45,12.52499962,1.273000002,8.989999771,-0.462000012,3.898999929,1.097000003,4.643000126,44.48099899,15.24600029,40.58399963,11.9289999,4.114999771,0,15.95699978
2017-1-5 03:00,12.45800018,1.273000002,9.31000042,-0.462000012,3.746000051,1.097000003,4.923999786,43.30799866,13.40299988,39.5379982,10.40100002,2.750999928,0,15.95699978
2017-1-5 03:15,12.45800018,1.139000058,8.706000328,-0.569000006,3.71600008,1.126999974,5.697999954,41.88399887,13.06799984,37.44800186,10.02499962,4.072999954,1.269000053,15.95699978
2017-1-5 03:30,12.6590004,0.870999992,8.38599968,-0.745999992,3.746000051,1.156999946,5.346000195,44.39699936,14.40799999,39.99399948,11.3920002,4.072999954,1.269000053,15.73750019
2017-1-5 03:45,11.5880003,1.072000027,7.143000126,-1.279000044,3.838000059,1.248999953,5.205999851,45.48600006,14.82699966,40.90599823,11.47299957,4.072999954,1.375,15.73750019
2017-1-5 04:00,12.85999966,0.670000017,8.706000328,-0.852999985,3.960000038,1.371000051,5.768000126,46.15599823,14.99400043,41.57600021,11.60700035,4.072999954,1.375,15.73750019
2017-1-5 04:15,12.79300022,1.406999946,8.954999924,-0.497000009,3.99000001,1.279000044,5.697999954,45.48600006,15.66499996,40.61100006,11.90200043,4.072999954,1.610000014,15.51799965
2017-1-5 04:30,13.4630003,0.670000017,9.168000221,-0.462000012,4.051000118,1.218000054,6.050000191,43.81100082,14.32400036,38.59999847,10.88300037,5.288000107,1.610000014,15.51799965
2017-1-5 04:45,13.19499969,1.473999977,9.630000114,-0.497000009,4.081999779,1.248999953,6.050000191,43.05699921,14.07299995,39.40399933,11.0170002,4.072999954,1.450000048,15.51799965
2017-1-5 05:00,13.12800026,1.139000058,9.06099987,-0.745999992,3.898999929,1.126999974,6.261000156,46.24000168,15.32999992,42.00500107,12.00899982,4.072999954,0,15.51799965
2017-1-5 05:15,12.45800018,0.938000023,8.38599968,-1.56400001,3.928999901,1.097000003,6.40199995,47.91500092,15.83199978,42.72800064,12.14299965,5.298999786,1.236999989,15.51799965
2017-1-5 05:30,11.92199993,0,7.427000046,-1.172999978,4.111999989,1.156999946,6.190999985,46.6590004,14.82699966,41.76300049,11.28499985,5.298999786,1.236999989,15.51799965
2017-1-5 05:45,11.98900032,0.602999985,7.604000092,-1.491999984,4.295000076,1.279000044,6.40199995,42.47000122,13.56999969,38.84199905,10.50800037,4.083000183,1.246999979,15.51799965
2017-1-5 06:00,13.9989996,0.602999985,8.847999573,-1.527999997,4.477000237,1.218000054,5.979000092,45.31800079,13.73799992,40.36899948,10.2130003,5.298999786,1.246999979,15.51799965
2017-1-5 06:15,14.2670002,0.670000017,9.737000465,-1.315000057,4.659999847,1.309999943,5.697999954,46.49100113,14.91100025,42.08499908,11.63399982,5.298999786,1.215000033,15.51799965
2017-1-5 06:30,13.79800034,0.938000023,9.559000015,-0.745999992,4.538000107,1.218000054,5.697999954,46.74300003,14.91100025,43.53300095,11.79500008,4.03000021,0,15.51799965
2017-1-5 06:45,13.79800034,0.536000013,8.741999626,-1.279000044,4.751999855,1.218000054,5.276000023,49.00400162,15.41300011,44.04199982,11.84799957,4.03000021,1.225999951,15.73750019
2017-1-5 07:00,14.33399963,0.670000017,8.777000427,-1.741000056,4.965000153,1.309999943,5.135000229,46.24000168,14.74300003,41.4679985,11.41899967,5.244999886,1.225999951,15.73750019
2017-1-5 07:15,15.06999969,0.938000023,9.559000015,-1.172999978,5.147999763,1.218000054,5.205999851,42.21900177,11.72799969,36.75099945,8.31000042,5.244999886,1.225999951,15.73750019
2017-1-5 07:30,14.80300045,1.20599997,9.380999565,-1.279000044,5.421999931,1.401000023,5.346000195,41.46500015,10.63899994,35.91999817,7.290999889,5.244999886,1.225999951,15.73750019
2017-1-5 07:45,11.31999969,0.40200001,8.635000229,-1.315000057,2.954999924,1.004999995,5.135000229,43.55899811,11.22500038,38.4129982,7.854000092,5.244999886,1.225999951,15.73750019
2017-1-5 08:00,11.72099972,0,8.670999527,-1.491999984,2.862999916,0.852999985,5.276000023,44.56499863,13.06799984,40.7179985,10.29300022,5.244999886,1.225999951,15.73750019
2017-1-5 08:15,11.65499973,0.469000012,8.244000435,-1.457000017,2.680000067,0.975000024,5.065000057,44.98300171,13.56999969,42.38000107,10.69499969,3.891000032,0,15.29800034
